home_team,away_team,home1,home2,home3,home4,home5,home6,home7,home8,home9,home10,home11,away1,away2,away3,away4,away5,away6,away7,away8,away9,away10,away11,home_score,away_score,season
chelsea-fc,hull-city,Thibaut Courtois, Marcos Alonso,Gary Cahill, Azpilicueta, David Luiz,N'Golo KantÃ©,Victor Moses,Nemanja MatiÄ,Eden Hazard, Pedro, Diego Costa,Eldin JakupoviÄ,Andrew Robertson,Harry Maguire,Curtis Davies,Omar Elabdellaoui,Michael Dawson,Tom Huddlestone,Sam Clucas,Ryan Mason, Evandro,Abel HernÃ¡ndez,2.0,0.0,2017
chelsea-fc,leicester-city,Thibaut Courtois, Marcos Alonso,Gary Cahill, Azpilicueta, David Luiz,N'Golo KantÃ©,Victor Moses,Nemanja MatiÄ,Eden Hazard, Pedro, Diego Costa,Kasper Schmeichel, Luis HernÃ¡ndez,Wes Morgan,Robert Huth,Daniel Amartey,Jeffrey Schlupp,Christian Fuchs,Danny Drinkwater,Marc Albrighton,Ahmed Musa,Jamie Vardy,3.0,0.0,2017
chelsea-fc,liverpool-fc,Thibaut Courtois,Branislav IvanoviÄ,Gary Cahill, Azpilicueta, David Luiz,N'Golo KantÃ©, Oscar,Nemanja MatiÄ,Eden Hazard, Diego Costa, Willian,Simon Mignolet,Nathaniel Clyne,Dejan Lovren,James Milner,Joel Matip,Georginio Wijnaldum, Coutinho,Jordan Henderson,Adam Lallana,Daniel Sturridge,Sadio ManÃ©,1.0,2.0,2017
chelsea-fc,manchester-city,Thibaut Courtois, Marcos Alonso,Kurt Zouma,Gary Cahill, Azpilicueta, David Luiz, Cesc FÃ bregas,N'Golo KantÃ©,Eden Hazard, Pedro, Diego Costa,Willy Caballero,Vincent Kompany,GaÃ«l Clichy,John Stones, JesÃºs Navas,Kevin De Bruyne,Fabian Delph, David Silva, Fernandinho,Kun AgÃ¼ero,Leroy SanÃ©,2.0,1.0,2017
chelsea-fc,manchester-united,Thibaut Courtois, Marcos Alonso,Gary Cahill, Azpilicueta, David Luiz,N'Golo KantÃ©,Victor Moses,Nemanja MatiÄ,Eden Hazard, Pedro, Diego Costa, De Gea,Eric Bailly,Chris Smalling,Daley Blind,Antonio Valencia,Paul Pogba,Jesse Lingard, Ander Herrera,Marouane Fellaini,Zlatan IbrahimoviÄ,Marcus Rashford,4.0,0.0,2017
chelsea-fc,middlesbrough-fc,Thibaut Courtois, Marcos Alonso,Gary Cahill, Azpilicueta, David Luiz, Cesc FÃ bregas,Victor Moses,Nemanja MatiÄ,Eden Hazard, Pedro, Diego Costa,Brad Guzan, FÃ¡bio,George Friend,Ben Gibson,Calum Chambers,Adam Clayton,Marten de Roon,Stewart Downing,Adam Forshaw, Ãlvaro Negredo,Adama TraorÃ©,3.0,0.0,2017
chelsea-fc,southampton-fc,Thibaut Courtois, Marcos Alonso,Gary Cahill, Azpilicueta, David Luiz, Cesc FÃ bregas,N'Golo KantÃ©,Victor Moses,Nemanja MatiÄ,Eden Hazard, Diego Costa,Fraser Forster, CÃ©dric Soares,Maya Yoshida,Ryan Bertrand,Jack Stephens,Steven Davis, Oriol Romeu,James Ward-Prowse,Sofiane Boufal,DuÅ¡an TadiÄ,Manolo Gabbiadini,4.0,2.0,2017
chelsea-fc,stoke-city,Thibaut Courtois, Marcos Alonso,Gary Cahill, Azpilicueta, David Luiz, Cesc FÃ bregas,N'Golo KantÃ©,Victor Moses,Eden Hazard, Diego Costa, Willian,Lee Grant,Erik Pieters,Glen Johnson,Bruno Martins Indi,Ryan Shawcross,Joe Allen,Ibrahim Afellay,Charlie Adam,Xherdan Shaqiri,Mame Diouf,Peter Crouch,4.0,2.0,2017
chelsea-fc,sunderland-afc,Thibaut Courtois, Marcos Alonso,John Terry, Azpilicueta, David Luiz, Cesc FÃ bregas,N'Golo KantÃ©,Victor Moses,Eden Hazard, Diego Costa, Willian,Jordan Pickford,Billy Jones,Bryan Oviedo,Joleon Lescott,John O'Shea, Manquillo,Lee Cattermole,Sebastian Larsson,Jack Rodwell,Adnan Januzaj,Fabio Borini,5.0,1.0,2017
chelsea-fc,swansea-city,Thibaut Courtois, Marcos Alonso,Gary Cahill, Azpilicueta, David Luiz, Cesc FÃ bregas,N'Golo KantÃ©,Victor Moses,Eden Hazard, Pedro, Diego Costa,Åukasz FabiaÅski,Alfie Mawson,Martin Olsson,Kyle Naughton,Federico FernÃ¡ndez,Leroy Fer,Gylfi SigurÃ°sson,Jack Cork,Tom Carroll, Llorente,Wayne Routledge,3.0,1.0,2017
chelsea-fc,tottenham-hotspur,Thibaut Courtois, Marcos Alonso,Gary Cahill, Azpilicueta, David Luiz,N'Golo KantÃ©,Victor Moses,Nemanja MatiÄ,Eden Hazard, Pedro, Diego Costa,Hugo Lloris,Kyle Walker,Jan Vertonghen,Kevin Wimmer,Victor Wanyama,Eric Dier,Mousa DembÃ©lÃ©,Dele Alli,Christian Eriksen,Heung-min Son,Harry Kane,2.0,1.0,2017
chelsea-fc,watford-fc,Asmir BegoviÄ,Kurt Zouma,Nathan AkÃ©,John Terry, Azpilicueta,N'Golo KantÃ©, Kenedy,Nathaniel Chalobah,Eden Hazard, Willian,Michy Batshuayi, Gomes,Sebastian PrÃ¶dl,Adrian Mariappa,Daryl Janmaat,JosÃ© Holebas,Tom Cleverley,Valon Behrami,Abdoulaye DoucourÃ©,Ãtienne Capoue,Nordin Amrabat,M'Baye Niang,4.0,3.0,2017
chelsea-fc,west-bromwich-albion,Thibaut Courtois, Marcos Alonso,Gary Cahill, Azpilicueta, David Luiz,N'Golo KantÃ©,Victor Moses,Nemanja MatiÄ,Eden Hazard, Pedro, Diego Costa,Ben Foster,Allan Nyom,Jonny Evans,Gareth McAuley,Craig Dawson,Claudio Yacob,James Morrison,Matt Phillips,Chris Brunt,Darren Fletcher,SalomÃ³n RondÃ³n,1.0,0.0,2017
chelsea-fc,west-ham-united,Thibaut Courtois,Branislav IvanoviÄ,Gary Cahill,John Terry, Azpilicueta,N'Golo KantÃ©, Oscar,Nemanja MatiÄ,Eden Hazard, Diego Costa, Willian, AdriÃ¡n,Winston Reid,James Collins,Arthur Masuaku,HÃ¥vard Nordtveit,Cheikhou KouyatÃ©,Mark Noble,Michail Antonio,Andy Carroll,Enner Valencia,AndrÃ© Ayew,2.0,1.0,2017
crystal-palace,afc-bournemouth,Steve Mandanda,Joel Ward,Scott Dann,Pape SouarÃ©,Damien Delaney,Yohan Cabaye,Andros Townsend,James McArthur,Jason Puncheon,Christian Benteke,Connor Wickham,Artur Boruc,Simon Francis,Steve Cook,Charlie Daniels,Adam Smith,Andrew Surman,Harry Arter,Ryan Fraser,Callum Wilson,Joshua King,Jordon Ibe,1.0,1.0,2017
crystal-palace,arsenal-fc,Wayne Hennessey,Joel Ward,Mamadou Sakho,Jeffrey Schlupp,Martin Kelly,Yohan Cabaye,Andros Townsend,Luka MilivojeviÄ,Jason Puncheon,Wilfried Zaha,Christian Benteke,Emiliano MartÃ­nez, Gabriel Paulista, Nacho Monreal,Shkodran Mustafi, HÃ©ctor BellerÃ­n,Mesut Ãzil,Granit Xhaka,Mohamed El Neny,Alexis SÃ¡nchez,Theo Walcott,Danny Welbeck,3.0,0.0,2017
crystal-palace,burnley-fc,Wayne Hennessey,Joel Ward,Patrick van Aanholt,Damien Delaney,Martin Kelly,Andros Townsend,James McArthur,Luka MilivojeviÄ,Jason Puncheon,Wilfried Zaha,Christian Benteke,Tom Heaton,Matthew Lowton,Michael Keane,Stephen Ward,James Tarkowski,Jeff Hendrick,Ashley Westwood,Scott Arfield,Sam Vokes,Ashley Barnes,George Boyd,0.0,2.0,2017
crystal-palace,chelsea-fc,Wayne Hennessey,Joel Ward,Scott Dann,Damien Delaney,Martin Kelly,Yohan Cabaye,Joe Ledley,James McArthur,Jason Puncheon,Wilfried Zaha,Christian Benteke,Thibaut Courtois, Marcos Alonso,Gary Cahill, Azpilicueta, David Luiz,N'Golo KantÃ©,Victor Moses,Nemanja MatiÄ,Eden Hazard, Diego Costa, Willian,0.0,1.0,2017
crystal-palace,everton-fc,Wayne Hennessey,Joel Ward,James Tomkins,Scott Dann,Damien Delaney,Jeffrey Schlupp,Yohan Cabaye,James McArthur,Jason Puncheon,LoÃ¯c RÃ©my,Christian Benteke, Joel,Leighton Baines,Ashley Williams,SÃ©amus Coleman,Ramiro Funes Mori,Mason Holgate,Ross Barkley,Gareth Barry,Tom Davies,Romelu Lukaku,Kevin Mirallas,0.0,1.0,2017
crystal-palace,hull-city,Wayne Hennessey,Joel Ward,James Tomkins,Jeffrey Schlupp,Martin Kelly,Yohan Cabaye,Andros Townsend,Luka MilivojeviÄ,Jason Puncheon,Wilfried Zaha,Christian Benteke,Eldin JakupoviÄ,Andrew Robertson,Harry Maguire,Andrea Ranocchia,Michael Dawson,Ahmed El Mohamady,Alfred N'Diaye,Sam Clucas, Evandro,Kamil Grosicki,Oumar Niasse,4.0,0.0,2017
crystal-palace,leicester-city,Wayne Hennessey,Joel Ward,Mamadou Sakho,Jeffrey Schlupp,Martin Kelly,Yohan Cabaye,Andros Townsend,Luka MilivojeviÄ,Jason Puncheon,Wilfried Zaha,Christian Benteke,Kasper Schmeichel,Robert Huth,Danny Simpson,Christian Fuchs,Yohan Benalouane,Andy King,Marc Albrighton,Wilfred Ndidi,Riyad Mahrez,Jamie Vardy,Leonardo Ulloa,2.0,2.0,2017
crystal-palace,liverpool-fc,Steve Mandanda,Joel Ward,James Tomkins,Scott Dann,Martin Kelly,Yohan Cabaye,Chung-yong Lee,Joe Ledley,James McArthur,Wilfried Zaha,Christian Benteke,Loris Karius,Nathaniel Clyne,Dejan Lovren, Alberto Moreno,Joel Matip, Coutinho,Jordan Henderson,Adam Lallana,Emre Can, Roberto Firmino,Sadio ManÃ©,2.0,4.0,2017
crystal-palace,manchester-city,Wayne Hennessey,Joel Ward,James Tomkins,Scott Dann,Martin Kelly,Yohan Cabaye,Andros Townsend,James McArthur,Jason Puncheon,Wilfried Zaha,Christian Benteke,Claudio Bravo,Bacary Sagna,Vincent Kompany,Aleksandar Kolarov,NicolÃ¡s Otamendi,Kevin De Bruyne, Fernandinho,Yaya TourÃ©,Raheem Sterling, Nolito,Kun AgÃ¼ero,1.0,2.0,2017
crystal-palace,manchester-united,Wayne Hennessey,Joel Ward,Scott Dann,Damien Delaney,Martin Kelly,Mathieu Flamini,Yohan Cabaye,Chung-yong Lee,James McArthur,Wilfried Zaha,Christian Benteke, De Gea,Eric Bailly,Phil Jones,Marcos Rojo,Daley Blind,Paul Pogba, Mata,Michael Carrick, Ander Herrera,Zlatan IbrahimoviÄ,Wayne Rooney,1.0,2.0,2017
crystal-palace,middlesbrough-fc,Wayne Hennessey,Joel Ward,Patrick van Aanholt,James Tomkins,Mamadou Sakho,Yohan Cabaye,Andros Townsend,Luka MilivojeviÄ,Jason Puncheon,Wilfried Zaha,Christian Benteke, VÃ­ctor ValdÃ©s, FÃ¡bio, Daniel Ayala,Bernardo Espinosa,Ben Gibson,Marten de Roon,Stewart Downing,GastÃ³n RamÃ­rez,Adam Forshaw, Ãlvaro Negredo,Cristhian Stuani,1.0,0.0,2017
crystal-palace,southampton-fc,Wayne Hennessey,Joel Ward,James Tomkins,Scott Dann,Damien Delaney,Andros Townsend,Joe Ledley,James McArthur,Jason Puncheon,Wilfried Zaha,Christian Benteke,Fraser Forster, CÃ©dric Soares, JosÃ© Fonte,Virgil van Dijk,Ryan Bertrand, Oriol Romeu,James Ward-Prowse,Sofiane Boufal,Nathan Redmond,Pierre-Emile HÃ¸jbjerg,Charlie Austin,3.0,0.0,2017
crystal-palace,stoke-city,Steve Mandanda,Joel Ward,James Tomkins,Scott Dann,Martin Kelly,Andros Townsend,Joe Ledley,James McArthur,Jason Puncheon,Wilfried Zaha,Christian Benteke,Shay Given,Glen Johnson,Bruno Martins Indi,Ryan Shawcross,Geoff Cameron,Joe Allen,Glenn Whelan,Marko ArnautoviÄ,Wilfried Bony,Jon Walters, Bojan,4.0,1.0,2017
crystal-palace,sunderland-afc,Wayne Hennessey,Joel Ward,Patrick van Aanholt,James Tomkins,Scott Dann,Damien Delaney,Yohan Cabaye,James McArthur,Jason Puncheon,Wilfried Zaha,Christian Benteke,Vito Mannone,Billy Jones,Bryan Oviedo,Jason Denayer,John O'Shea,Lamine KonÃ©,Sebastian Larsson,Jack Rodwell,Didier Ndong,Adnan Januzaj,Jermain Defoe,0.0,4.0,2017
crystal-palace,swansea-city,Wayne Hennessey,Joel Ward,James Tomkins,Damien Delaney,Martin Kelly,Yohan Cabaye,Andros Townsend,Joe Ledley,Jason Puncheon,Wilfried Zaha,Christian Benteke,Åukasz FabiaÅski,Neil Taylor,Alfie Mawson,Kyle Naughton,Federico FernÃ¡ndez,Sung-yueng Ki,Gylfi SigurÃ°sson,Jack Cork,Jay Fulton, Llorente,Wayne Routledge,1.0,2.0,2017
crystal-palace,tottenham-hotspur,Wayne Hennessey,Joel Ward,Mamadou Sakho,Jeffrey Schlupp,Martin Kelly,Andros Townsend,James McArthur,Luka MilivojeviÄ,Jason Puncheon,Wilfried Zaha,Christian Benteke,Hugo Lloris,Kyle Walker,Toby Alderweireld,Jan Vertonghen,Ben Davies,Victor Wanyama,Eric Dier,Mousa DembÃ©lÃ©,Dele Alli,Christian Eriksen,Harry Kane,0.0,1.0,2017
crystal-palace,watford-fc,Wayne Hennessey,Joel Ward,James Tomkins,Mamadou Sakho,Jeffrey Schlupp,Yohan Cabaye,Andros Townsend,Luka MilivojeviÄ,Jason Puncheon,Wilfried Zaha,Christian Benteke, Gomes,Miguel Britos,YounÃ¨s Kaboul,Sebastian PrÃ¶dl,Craig Cathcart,Daryl Janmaat,Tom Cleverley,Valon Behrami,Ãtienne Capoue,Troy Deeney,M'Baye Niang,1.0,0.0,2017
crystal-palace,west-bromwich-albion,Wayne Hennessey,Joel Ward,Scott Dann,Pape SouarÃ©,Damien Delaney,Chung-yong Lee,Mile Jedinak,Andros Townsend,Jason Puncheon,Wilfried Zaha,Connor Wickham,Ben Foster,Jonas Olsson,Jonny Evans,Gareth McAuley,Craig Dawson,Claudio Yacob,Craig Gardner,Matt Phillips,Darren Fletcher,SalomÃ³n RondÃ³n,Saido Berahino,0.0,1.0,2017
crystal-palace,west-ham-united,Steve Mandanda,Joel Ward,James Tomkins,Damien Delaney,Martin Kelly,Andros Townsend,Joe Ledley,James McArthur,Jason Puncheon,Wilfried Zaha,Christian Benteke, AdriÃ¡n,Winston Reid,Aaron Cresswell,Angelo Ogbonna,Cheikhou KouyatÃ©,Manuel Lanzini, Pedro Obiang,Mark Noble,Dimitri Payet,Michail Antonio,Simone Zaza,0.0,1.0,2017
everton-fc,afc-bournemouth, Joel,Leighton Baines,Ashley Williams,SÃ©amus Coleman,Ramiro Funes Mori,Morgan Schneiderlin,Ross Barkley,James McCarthy,Gareth Barry,Romelu Lukaku,Ademola Lookman,Artur Boruc,Simon Francis,Steve Cook,Tyrone Mings,Dan Gosling,Andrew Surman,Marc Pugh,Harry Arter,Ryan Fraser,Jack Wilshere,Joshua King,6.0,3.0,2017
everton-fc,arsenal-fc,Maarten Stekelenburg,Leighton Baines,Ashley Williams,Phil Jagielka,SÃ©amus Coleman,Ross Barkley,Aaron Lennon,James McCarthy,Idrissa Gueye,Romelu Lukaku,Enner Valencia,Petr Äech, Gabriel Paulista,Laurent Koscielny, Nacho Monreal, HÃ©ctor BellerÃ­n,Mesut Ãzil,Granit Xhaka,Francis Coquelin,Alexis SÃ¡nchez,Theo Walcott,Alex Oxlade-Chamberlain,2.0,1.0,2017
everton-fc,burnley-fc, Joel,Leighton Baines,Ashley Williams,Phil Jagielka,Mason Holgate,Morgan Schneiderlin,Ross Barkley,Idrissa Gueye,Tom Davies,Romelu Lukaku,Kevin Mirallas,Tom Heaton,Matthew Lowton,Michael Keane,Ben Mee,Stephen Ward,Robbie Brady,Jeff Hendrick,Joey Barton,Sam Vokes,Ashley Barnes,George Boyd,3.0,1.0,2017
everton-fc,chelsea-fc,Maarten Stekelenburg,Leighton Baines,Ashley Williams,Phil Jagielka,Mason Holgate,Ross Barkley,Idrissa Gueye,Tom Davies,Romelu Lukaku,Enner Valencia,Dominic Calvert-Lewin,Thibaut Courtois, Marcos Alonso,Gary Cahill, Azpilicueta, David Luiz,N'Golo KantÃ©,Victor Moses,Nemanja MatiÄ,Eden Hazard, Pedro, Diego Costa,0.0,3.0,2017
everton-fc,crystal-palace,Maarten Stekelenburg,Ashley Williams,Phil Jagielka,Bryan Oviedo,SÃ©amus Coleman,Ross Barkley,Yannick Bolasie,Tom Cleverley,Idrissa Gueye,Gareth Barry,Romelu Lukaku,Steve Mandanda,Joel Ward,James Tomkins,Damien Delaney,Martin Kelly,Andros Townsend,Joe Ledley,James McArthur,Jason Puncheon,Wilfried Zaha,Christian Benteke,1.0,1.0,2017
everton-fc,hull-city, Joel,Leighton Baines,Ashley Williams,Phil Jagielka,SÃ©amus Coleman,Morgan Schneiderlin,Ross Barkley,Idrissa Gueye,Tom Davies,Romelu Lukaku,Dominic Calvert-Lewin,Eldin JakupoviÄ,Andrew Robertson,Harry Maguire,Curtis Davies,Andrea Ranocchia,Omar Elabdellaoui,Tom Huddlestone,Alfred N'Diaye,Sam Clucas,Lazar MarkoviÄ,Abel HernÃ¡ndez,4.0,0.0,2017
everton-fc,leicester-city, Joel,Leighton Baines,Phil Jagielka,Mason Holgate,Matthew Pennington,Morgan Schneiderlin,Ross Barkley,Idrissa Gueye,Tom Davies,Romelu Lukaku,Kevin Mirallas,Kasper Schmeichel,Ben Chilwell,Robert Huth,Daniel Amartey,Yohan Benalouane,Danny Drinkwater,Andy King,Marc Albrighton,Jamie Vardy,Islam Slimani,Demarai Gray,4.0,2.0,2017
everton-fc,liverpool-fc,Maarten Stekelenburg,Leighton Baines,Ashley Williams,SÃ©amus Coleman,Ramiro Funes Mori,Ross Barkley,Aaron Lennon,James McCarthy,Idrissa Gueye,Romelu Lukaku,Enner Valencia,Simon Mignolet,Nathaniel Clyne,Dejan Lovren,James Milner,Ragnar Klavan,Georginio Wijnaldum,Jordan Henderson,Adam Lallana, Roberto Firmino,Sadio ManÃ©,Divock Origi,0.0,1.0,2017
everton-fc,manchester-city, Joel,Leighton Baines,Ashley Williams,SÃ©amus Coleman,Ramiro Funes Mori,Mason Holgate,Ross Barkley,Gareth Barry,Tom Davies,Romelu Lukaku,Kevin Mirallas,Claudio Bravo,Bacary Sagna,Pablo Zabaleta,GaÃ«l Clichy,John Stones,NicolÃ¡s Otamendi,Kevin De Bruyne, David Silva,Yaya TourÃ©,Raheem Sterling,Kun AgÃ¼ero,4.0,0.0,2017
everton-fc,manchester-united,Maarten Stekelenburg,Leighton Baines,Ashley Williams,SÃ©amus Coleman,Ramiro Funes Mori,Yannick Bolasie,Tom Cleverley,Idrissa Gueye,Gareth Barry,Romelu Lukaku,Kevin Mirallas, De Gea,Phil Jones,Marcos Rojo,Antonio Valencia,Matteo Darmian,Paul Pogba,Michael Carrick, Ander Herrera,Henrikh Mkhitaryan,Zlatan IbrahimoviÄ,Anthony Martial,1.0,1.0,2017
everton-fc,middlesbrough-fc,Maarten Stekelenburg,Leighton Baines,Ashley Williams,Phil Jagielka,SÃ©amus Coleman,Ross Barkley,Yannick Bolasie,Idrissa Gueye,Gareth Barry,Romelu Lukaku,Kevin Mirallas, VÃ­ctor ValdÃ©s,George Friend, Daniel Ayala,Ben Gibson, BarragÃ¡n,Marten de Roon,Stewart Downing,GastÃ³n RamÃ­rez,Adam Forshaw, Ãlvaro Negredo,Emilio N'Sue,3.0,1.0,2017
everton-fc,southampton-fc, Joel,Leighton Baines,Ashley Williams,SÃ©amus Coleman,Ramiro Funes Mori,Ross Barkley,Aaron Lennon,Idrissa Gueye,Tom Davies,Romelu Lukaku,Dominic Calvert-Lewin,Fraser Forster, CÃ©dric Soares,Maya Yoshida, JosÃ© Fonte,Samuel McQueen,Jordy Clasie, Oriol Romeu,James Ward-Prowse,Nathan Redmond,Jay Rodriguez,DuÅ¡an TadiÄ,3.0,0.0,2017
everton-fc,stoke-city,Maarten Stekelenburg,Leighton Baines,Ashley Williams,Phil Jagielka,Mason Holgate,Ross Barkley,Yannick Bolasie,Idrissa Gueye,Gareth Barry,Romelu Lukaku,Kevin Mirallas,Shay Given,Phil Bardsley,Erik Pieters,Ryan Shawcross,Geoff Cameron,Joe Allen,Glenn Whelan,Giannelli Imbula,Marko ArnautoviÄ,Mame Diouf,Peter Crouch,1.0,0.0,2017
everton-fc,sunderland-afc, Joel,Leighton Baines,Ashley Williams,SÃ©amus Coleman,Ramiro Funes Mori,Morgan Schneiderlin,Ross Barkley,Idrissa Gueye,Tom Davies,Romelu Lukaku,Ademola Lookman,Jordan Pickford,Billy Jones,Bryan Oviedo,John O'Shea,Lamine KonÃ©,Sebastian Larsson,Didier Ndong,Darron Gibson,Adnan Januzaj,Fabio Borini,Jermain Defoe,2.0,0.0,2017
everton-fc,swansea-city,Maarten Stekelenburg,Leighton Baines,Ashley Williams,Phil Jagielka,SÃ©amus Coleman,Ross Barkley,Aaron Lennon,Yannick Bolasie,James McCarthy,Idrissa Gueye,Romelu Lukaku,Åukasz FabiaÅski, Jordi Amat,Neil Taylor,Kyle Naughton,Federico FernÃ¡ndez,Leroy Fer,Gylfi SigurÃ°sson,Jack Cork,Jay Fulton,Wayne Routledge,Modou Barrow,1.0,1.0,2017
everton-fc,tottenham-hotspur,Maarten Stekelenburg,Leighton Baines,Phil Jagielka,Ramiro Funes Mori,Mason Holgate,Ross Barkley,James McCarthy,Idrissa Gueye,Gareth Barry, Gerard Deulofeu,Kevin Mirallas,Hugo Lloris,Kyle Walker,Danny Rose,Toby Alderweireld,Jan Vertonghen,Victor Wanyama,Eric Dier,Dele Alli,Christian Eriksen,Harry Kane,Ãrik Lamela,1.0,1.0,2017
everton-fc,watford-fc, Joel,Leighton Baines,Ashley Williams,Phil Jagielka,Mason Holgate,Morgan Schneiderlin,Ross Barkley,Idrissa Gueye,Tom Davies,Romelu Lukaku,Kevin Mirallas, Gomes,Sebastian PrÃ¶dl,Adrian Mariappa,Daryl Janmaat,JosÃ© Holebas,Christian Kabasele,Valon Behrami,Abdoulaye DoucourÃ©,Ãtienne Capoue,Troy Deeney,Stefano Okaka,1.0,0.0,2017
everton-fc,west-bromwich-albion, Joel,Leighton Baines,Ashley Williams,Phil Jagielka,SÃ©amus Coleman,Morgan Schneiderlin,Ross Barkley,Gareth Barry,Tom Davies,Romelu Lukaku,Kevin Mirallas,Ben Foster,Allan Nyom,Jonny Evans,Gareth McAuley,Craig Dawson,Claudio Yacob,Jake Livermore,Darren Fletcher,Hal Robson-Kanu,James McClean,Nacer Chadli,3.0,0.0,2017
everton-fc,west-ham-united, Joel,Ashley Williams,Bryan Oviedo,SÃ©amus Coleman,Ramiro Funes Mori,Ross Barkley,Yannick Bolasie,Idrissa Gueye,Gareth Barry,Romelu Lukaku,Kevin Mirallas, AdriÃ¡n,Winston Reid,Aaron Cresswell,Angelo Ogbonna,Cheikhou KouyatÃ©,Manuel Lanzini, Pedro Obiang,Mark Noble,Dimitri Payet,Michail Antonio,Edimilson Fernandes,2.0,0.0,2017
hull-city,afc-bournemouth,Eldin JakupoviÄ,Andrew Robertson,Harry Maguire,Curtis Davies,Michael Dawson,Tom Huddlestone,Robert Snodgrass,Sam Clucas,Ryan Mason,Abel HernÃ¡ndez,Adama DiomandÃ©,Artur Boruc,Steve Cook,Charlie Daniels,Adam Smith,Tyrone Mings,Andrew Surman,Harry Arter,Junior Stanislas,Ryan Fraser,Jack Wilshere,Benik Afobe,3.0,1.0,2017
hull-city,arsenal-fc,Eldin JakupoviÄ,Andrew Robertson,Curtis Davies,Ahmed El Mohamady,David Meyler,Tom Huddlestone,Robert Snodgrass,Sam Clucas,Jake Livermore,Abel HernÃ¡ndez,Adama DiomandÃ©,Petr Äech,Laurent Koscielny, Nacho Monreal,Shkodran Mustafi, HÃ©ctor BellerÃ­n,Mesut Ãzil, Santi Cazorla,Francis Coquelin,Alexis SÃ¡nchez,Theo Walcott,Alex Iwobi,1.0,4.0,2017
hull-city,burnley-fc,Eldin JakupoviÄ,Andrew Robertson,Harry Maguire,Andrea Ranocchia,Omar Elabdellaoui,Ahmed El Mohamady,Tom Huddlestone,Alfred N'Diaye,Shaun Maloney,Kamil Grosicki,Dieumerci Mbokani,Tom Heaton,Matthew Lowton,Michael Keane,Ben Mee,Stephen Ward,Robbie Brady,Ashley Westwood,Joey Barton,Andre Gray,Ashley Barnes,George Boyd,1.0,1.0,2017
hull-city,chelsea-fc,David Marshall,Andrew Robertson,Curtis Davies,David Meyler,Robert Snodgrass,Sam Clucas,Jake Livermore,Markus Henriksen,Ryan Mason,Dieumerci Mbokani,Adama DiomandÃ©,Thibaut Courtois, Marcos Alonso,Gary Cahill, Azpilicueta, David Luiz,N'Golo KantÃ©,Victor Moses,Nemanja MatiÄ,Eden Hazard, Diego Costa, Willian,0.0,2.0,2017
hull-city,crystal-palace,David Marshall,Andrew Robertson,Harry Maguire,Curtis Davies,Michael Dawson,Ahmed El Mohamady,Tom Huddlestone,Robert Snodgrass,Sam Clucas,Jake Livermore,Adama DiomandÃ©,Wayne Hennessey,Joel Ward,Scott Dann,Damien Delaney,Martin Kelly,Andros Townsend,Joe Ledley,James McArthur,Jason Puncheon,Wilfried Zaha,Christian Benteke,3.0,3.0,2017
hull-city,everton-fc,David Marshall,Andrew Robertson,Harry Maguire,Curtis Davies,Michael Dawson,Ahmed El Mohamady,David Meyler,Robert Snodgrass,Jake Livermore,Dieumerci Mbokani,Adama DiomandÃ©, Joel,Leighton Baines,Ashley Williams,Phil Jagielka,SÃ©amus Coleman,Ross Barkley,Idrissa Gueye,Gareth Barry,Romelu Lukaku,Kevin Mirallas,Enner Valencia,2.0,2.0,2017
hull-city,leicester-city,Eldin JakupoviÄ,Andrew Robertson,Curtis Davies,Ahmed El Mohamady,David Meyler,Tom Huddlestone,Robert Snodgrass,Sam Clucas,Jake Livermore,Abel HernÃ¡ndez,Adama DiomandÃ©,Kasper Schmeichel, Luis HernÃ¡ndez,Wes Morgan,Danny Simpson,Christian Fuchs,Danny Drinkwater,Andy King,Riyad Mahrez,Ahmed Musa,Jamie Vardy,Demarai Gray,2.0,1.0,2017
hull-city,liverpool-fc,Eldin JakupoviÄ,Andrew Robertson,Harry Maguire,Andrea Ranocchia,Omar Elabdellaoui,Tom Huddlestone,Alfred N'Diaye,Sam Clucas, Evandro,Abel HernÃ¡ndez,Kamil Grosicki,Simon Mignolet,Nathaniel Clyne,James Milner,Joel Matip, Coutinho,Jordan Henderson,Adam Lallana, Lucas Leiva,Emre Can, Roberto Firmino,Sadio ManÃ©,2.0,0.0,2017
hull-city,manchester-city,David Marshall,Andrew Robertson,Harry Maguire,Curtis Davies,Michael Dawson,Ahmed El Mohamady,Tom Huddlestone,Robert Snodgrass,Sam Clucas,Jake Livermore,Dieumerci Mbokani,Claudio Bravo,Bacary Sagna,GaÃ«l Clichy,John Stones,NicolÃ¡s Otamendi,Kevin De Bruyne, David Silva, Fernandinho,Yaya TourÃ©,Raheem Sterling, Nolito,0.0,3.0,2017
hull-city,manchester-united,Eldin JakupoviÄ,Andrew Robertson,Curtis Davies,Ahmed El Mohamady,David Meyler,Tom Huddlestone,Robert Snodgrass,Sam Clucas,Jake Livermore,Abel HernÃ¡ndez,Adama DiomandÃ©, De Gea,Eric Bailly,Daley Blind,Luke Shaw,Antonio Valencia,Paul Pogba, Mata,Marouane Fellaini,Zlatan IbrahimoviÄ,Wayne Rooney,Anthony Martial,0.0,1.0,2017
